idencuesta,ola,ola_num,muestra,estrato_disenno,segmento_disenno,ponderador02,m0_sexo,m02,m01,m36,m0_edad,n_visitas_entr,responde,m02_fac,m01_fac,m36_fac
131040326,2021,5,2,Gran Santiago,1310403,1.89322865009308,1,1,7,2,38,3,1,Trabajo Remunerado,Técnica,En Pareja
131040326,2022,6,2,Gran Santiago,1310403,,,,,,,,0,,,
131040328,2018,2,2,Gran Santiago,1310403,0.402728259563446,2,9,5,1,41,1,1,Otras Categorías,Media,En Pareja
131040328,2019,3,2,Gran Santiago,1310403,1.70920991897583,2,7,5,2,42,3,1,Trabajo Doméstico No Remunerado,Media,En Pareja
131040328,2021,5,2,Gran Santiago,1310403,1.13092768192291,2,7,5,4,44,9,1,Trabajo Doméstico No Remunerado,Media,Soltero
131040328,2022,6,2,Gran Santiago,1310403,2.75167393684387,2,7,5,2,45,,1,Trabajo Doméstico No Remunerado,Media,En Pareja
131050123,2018,2,2,Gran Santiago,1310501,1.07195293903351,1,6,5,1,59,12,1,Desempleado,Media,En Pareja
131050123,2019,3,2,Gran Santiago,1310501,1.28327560424805,1,8,4,1,60,3,1,Otras Categorías,Media,En Pareja
131050123,2021,5,2,Gran Santiago,1310501,1.05179369449615,1,5,4,1,62,2,1,Jubilado,Media,En Pareja
131050123,2022,6,2,Gran Santiago,1310501,0.868380188941956,1,8,4,1,63,,1,Otras Categorías,Media,En Pareja
131050124,2018,2,2,Gran Santiago,1310501,1.07195293903351,1,1,5,2,33,2,1,Trabajo Remunerado,Media,En Pareja
131050124,2019,3,2,Gran Santiago,1310501,2.56655120849609,1,1,5,4,34,3,1,Trabajo Remunerado,Media,Soltero
131050124,2021,5,2,Gran Santiago,1310501,1.57769060134888,1,1,5,4,35,5,1,Trabajo Remunerado,Media,Soltero
131050124,2022,6,2,Gran Santiago,1310501,1.30257034301758,1,1,5,4,37,,1,Trabajo Remunerado,Media,Soltero
131050125,2018,2,2,Gran Santiago,1310501,0.845729410648346,2,7,5,4,25,12,1,Trabajo Doméstico No Remunerado,Media,Soltero
131050125,2019,3,2,Gran Santiago,1310501,2.71303176879883,2,7,7,4,26,4,1,Trabajo Doméstico No Remunerado,Técnica,Soltero
131050125,2021,5,2,Gran Santiago,1310501,2.19902586936951,2,6,7,4,27,2,1,Desempleado,Técnica,Soltero
131050125,2022,6,2,Gran Santiago,1310501,2.35857772827148,2,7,7,4,29,,1,Trabajo Doméstico No Remunerado,Técnica,Soltero
131050127,2018,2,2,Gran Santiago,1310501,1.07195293903351,1,1,9,2,58,20,1,Trabajo Remunerado,Universitaria,En Pareja
131050127,2019,3,2,Gran Santiago,1310501,,,,,,,,0,,,
131050127,2021,5,2,Gran Santiago,1310501,,,,,,,,0,,,
131050127,2022,6,2,Gran Santiago,1310501,,,,,,,,0,,,
131050128,2018,2,2,Gran Santiago,1310501,1.26859402656555,2,5,4,1,70,16,1,Jubilado,Media,En Pareja
131050128,2019,3,2,Gran Santiago,1310501,,,,,,,,0,,,
131050128,2021,5,2,Gran Santiago,1310501,,,,,,,,0,,,
131050128,2022,6,2,Gran Santiago,1310501,0.589644432067871,2,5,3,1,74,,1,Jubilado,Básica,En Pareja
131050222,2018,2,2,Gran Santiago,1310502,2.14390587806702,1,6,5,1,63,11,1,Desempleado,Media,En Pareja
131050222,2019,3,2,Gran Santiago,1310502,,,,,,,,0,,,
131050222,2021,5,2,Gran Santiago,1310502,,,,,,,,0,,,
131050222,2022,6,2,Gran Santiago,1310502,,,,,,,,0,,,
131050225,2018,2,2,Gran Santiago,1310502,1.07195293903351,1,2,4,4,56,18,1,Trabajo Remunerado,Media,Soltero
131050225,2019,3,2,Gran Santiago,1310502,0.48122838139534,1,2,4,4,57,4,1,Trabajo Remunerado,Media,Soltero
131050225,2021,5,2,Gran Santiago,1310502,0.394422650337219,1,2,4,4,58,4,1,Trabajo Remunerado,Media,Soltero
131050225,2022,6,2,Gran Santiago,1310502,,,,,,,,0,,,
131050226,2018,2,2,Gran Santiago,1310502,2.14390587806702,1,1,5,1,46,2,1,Trabajo Remunerado,Media,En Pareja
131050226,2019,3,2,Gran Santiago,1310502,2.40614175796509,1,1,7,8,47,4,1,Trabajo Remunerado,Técnica,Soltero
131050226,2021,5,2,Gran Santiago,1310502,1.97211313247681,1,1,7,8,48,5,1,Trabajo Remunerado,Técnica,Soltero
131050226,2022,6,2,Gran Santiago,1310502,3.47352051734924,1,1,7,8,50,,1,Trabajo Remunerado,Técnica,Soltero
131050227,2018,2,2,Gran Santiago,1310502,0.845729410648346,2,6,5,4,29,1,1,Desempleado,Media,Soltero
131050227,2019,3,2,Gran Santiago,1310502,0.76304018497467,2,2,5,4,30,6,1,Trabajo Remunerado,Media,Soltero
131050227,2021,5,2,Gran Santiago,1310502,0.47121986746788,2,7,5,4,31,4,1,Trabajo Doméstico No Remunerado,Media,Soltero
131050227,2022,6,2,Gran Santiago,1310502,1.17928874492645,2,1,5,4,33,,1,Trabajo Remunerado,Media,Soltero
131050228,2018,2,2,Gran Santiago,1310502,0.845729410648346,2,7,4,2,31,27,1,Trabajo Doméstico No Remunerado,Media,En Pareja
131050228,2019,3,2,Gran Santiago,1310502,1.27173376083374,2,9,5,4,32,3,1,Otras Categorías,Media,Soltero
131050228,2021,5,2,Gran Santiago,1310502,1.41365957260132,2,4,6,2,33,3,1,Otras Categorías,Técnica,En Pareja
131050228,2022,6,2,Gran Santiago,1310502,1.9654815196991,2,4,6,4,35,,1,Otras Categorías,Técnica,Soltero
131050323,2018,2,2,Gran Santiago,1310503,1.48002600669861,2,1,4,8,57,1,1,Trabajo Remunerado,Media,Soltero
131050323,2019,3,2,Gran Santiago,1310503,,,,,,,,0,,,
131050323,2021,5,2,Gran Santiago,1310503,,,,,,,,0,,,
131050323,2022,6,2,Gran Santiago,1310503,1.57238519191742,2,2,5,4,54,,1,Trabajo Remunerado,Media,Soltero
131050324,2018,2,2,Gran Santiago,1310503,0.493342101573944,2,5,2,5,75,1,1,Jubilado,Básica,Soltero
131050324,2019,3,2,Gran Santiago,1310503,0.508693516254425,2,5,2,5,77,3,1,Jubilado,Básica,Soltero
131050324,2021,5,2,Gran Santiago,1310503,,,,,,,,0,,,
131050324,2022,6,2,Gran Santiago,1310503,,,,,,,,0,,,
131050325,2018,2,2,Gran Santiago,1310503,0.986684203147888,2,7,2,8,60,2,1,Trabajo Doméstico No Remunerado,Básica,Soltero
131050325,2019,3,2,Gran Santiago,1310503,0.508693516254425,2,7,2,1,62,5,1,Trabajo Doméstico No Remunerado,Básica,En Pareja
131050325,2021,5,2,Gran Santiago,1310503,1.50790357589722,2,2,2,1,63,6,1,Trabajo Remunerado,Básica,En Pareja
131050325,2022,6,2,Gran Santiago,1310503,0.78619259595871,2,2,3,1,64,,1,Trabajo Remunerado,Básica,En Pareja
131050326,2018,2,2,Gran Santiago,1310503,2.50122308731079,1,1,4,1,58,10,1,Trabajo Remunerado,Media,En Pareja
131050326,2019,3,2,Gran Santiago,1310503,1.92491352558136,1,1,5,1,59,7,1,Trabajo Remunerado,Media,En Pareja
131050326,2021,5,2,Gran Santiago,1310503,,,,,,,,0,,,
131050326,2022,6,2,Gran Santiago,1310503,2.31568050384522,1,1,3,1,62,,1,Trabajo Remunerado,Básica,En Pareja
131050327,2018,2,2,Gran Santiago,1310503,1.87591707706451,1,1,3,4,32,1,1,Trabajo Remunerado,Básica,Soltero
131050327,2019,3,2,Gran Santiago,1310503,0.96245676279068,1,1,5,2,34,5,1,Trabajo Remunerado,Media,En Pareja
131050327,2021,5,2,Gran Santiago,1310503,,,,,,,,0,,,
131050327,2022,6,2,Gran Santiago,1310503,,,,,,,,0,,,
131050421,2018,2,2,Gran Santiago,1310504,0.563819587230682,2,5,5,4,58,2,1,Jubilado,Media,Soltero
131050421,2019,3,2,Gran Santiago,1310504,0.406954795122147,2,2,5,4,59,3,1,Trabajo Remunerado,Media,Soltero
131050421,2021,5,2,Gran Santiago,1310504,1.25658643245697,2,5,8,4,61,11,1,Jubilado,Universitaria,Soltero
131050421,2022,6,2,Gran Santiago,1310504,0.471715599298477,2,5,8,4,64,,1,Jubilado,Universitaria,Soltero
131050422,2018,2,2,Gran Santiago,1310504,2.14390587806702,1,1,5,4,47,4,1,Trabajo Remunerado,Media,Soltero
131050422,2019,3,2,Gran Santiago,1310504,1.15494823455811,1,1,5,2,48,3,1,Trabajo Remunerado,Media,En Pareja
131050422,2021,5,2,Gran Santiago,1310504,,,,,,,,0,,,
131050422,2022,6,2,Gran Santiago,1310504,1.04205644130707,1,1,5,4,51,,1,Trabajo Remunerado,Media,Soltero
131050424,2018,2,2,Gran Santiago,1310504,1.42927062511444,1,1,4,2,62,3,1,Trabajo Remunerado,Media,En Pareja
131050424,2019,3,2,Gran Santiago,1310504,1.15494823455811,1,1,4,2,63,3,1,Trabajo Remunerado,Media,En Pareja
131050424,2021,5,2,Gran Santiago,1310504,1.57769083976746,1,1,3,5,64,6,1,Trabajo Remunerado,Básica,Soltero
131050424,2022,6,2,Gran Santiago,1310504,1.04205644130707,1,1,4,1,66,,1,Trabajo Remunerado,Media,En Pareja
131050427,2018,2,2,Gran Santiago,1310504,1.69145882129669,2,2,4,2,25,2,1,Trabajo Remunerado,Media,En Pareja
131050427,2019,3,2,Gran Santiago,1310504,0.813909590244293,2,2,2,4,26,3,1,Trabajo Remunerado,Básica,Soltero
131050427,2021,5,2,Gran Santiago,1310504,,,,,,,,0,,,
131050427,2022,6,2,Gran Santiago,1310504,1.17928886413574,2,7,4,5,29,,1,Trabajo Doméstico No Remunerado,Media,Soltero
131050428,2018,2,2,Gran Santiago,1310504,1.12763917446136,2,7,5,2,40,3,1,Trabajo Doméstico No Remunerado,Media,En Pareja
131050428,2019,3,2,Gran Santiago,1310504,0.813909590244293,2,1,4,4,41,3,1,Trabajo Remunerado,Media,Soltero
131050428,2021,5,2,Gran Santiago,1310504,1.25658643245697,2,2,4,2,42,3,1,Trabajo Remunerado,Media,En Pareja
131050428,2022,6,2,Gran Santiago,1310504,0.943431198596954,2,2,4,2,44,,1,Trabajo Remunerado,Media,En Pareja
131060222,2018,2,2,Gran Santiago,1310602,0.493342101573944,2,5,9,5,73,1,1,Jubilado,Universitaria,Soltero
131060222,2019,3,2,Gran Santiago,1310602,0.203477382659912,2,5,9,5,75,3,1,Jubilado,Universitaria,Soltero
131060222,2021,5,2,Gran Santiago,1310602,0.31414657831192,2,5,7,5,76,3,1,Jubilado,Técnica,Soltero
131060222,2022,6,2,Gran Santiago,1310602,0.294822216033936,2,5,7,5,77,,1,Jubilado,Técnica,Soltero
131060223,2018,2,2,Gran Santiago,1310602,1.87591731548309,1,6,3,4,45,1,1,Desempleado,Básica,Soltero
131060223,2019,3,2,Gran Santiago,1310602,1.5399307012558,1,6,3,4,46,3,1,Desempleado,Básica,Soltero
131060223,2021,5,2,Gran Santiago,1310602,,,,,,,,0,,,
131060223,2022,6,2,Gran Santiago,1310602,1.73676037788391,1,2,3,4,49,,1,Trabajo Remunerado,Básica,Soltero
131060224,2018,2,2,Gran Santiago,1310602,0.986684203147888,2,5,5,1,69,1,1,Jubilado,Media,En Pareja
131060224,2019,3,2,Gran Santiago,1310602,0.610432147979736,2,5,5,5,70,3,1,Jubilado,Media,Soltero
131060224,2021,5,2,Gran Santiago,1310602,,,,,,,,0,,,
131060224,2022,6,2,Gran Santiago,1310602,,,,,,,,0,,,
131060226,2018,2,2,Gran Santiago,1310602,1.2506115436554,1,3,8,4,22,1,1,Trabajo Remunerado,Universitaria,Soltero
131060226,2019,3,2,Gran Santiago,1310602,0.38498267531395,1,1,7,4,24,10,1,Trabajo Remunerado,Técnica,Soltero
131060226,2021,5,2,Gran Santiago,1310602,1.05179369449615,1,2,8,4,24,4,1,Trabajo Remunerado,Universitaria,Soltero
131060226,2022,6,2,Gran Santiago,1310602,0.868380188941956,1,2,8,4,26,,1,Trabajo Remunerado,Universitaria,Soltero
131060227,2018,2,2,Gran Santiago,1310602,0.986684203147888,2,9,5,2,25,1,1,Otras Categorías,Media,En Pareja
131060227,2019,3,2,Gran Santiago,1310602,0.406954765319824,2,2,5,4,27,3,1,Trabajo Remunerado,Media,Soltero
131060227,2021,5,2,Gran Santiago,1310602,0.942439675331116,2,7,5,2,27,5,1,Trabajo Doméstico No Remunerado,Media,En Pareja
131060227,2022,6,2,Gran Santiago,1310602,0.884466648101807,2,7,5,4,30,,1,Trabajo Doméstico No Remunerado,Media,Soltero
131070121,2018,2,2,Gran Santiago,1310701,1.40954875946045,2,1,7,7,45,6,1,Trabajo Remunerado,Técnica,Soltero
131070121,2019,3,2,Gran Santiago,1310701,1.98390460014343,2,1,7,7,46,4,1,Trabajo Remunerado,Técnica,Soltero
131070121,2021,5,2,Gran Santiago,1310701,0.933464169502258,2,1,7,7,47,3,1,Trabajo Remunerado,Técnica,Soltero
131070121,2022,6,2,Gran Santiago,1310701,1.75208640098572,2,1,7,7,49,,1,Trabajo Remunerado,Técnica,Soltero
131070122,2018,2,2,Gran Santiago,1310701,1.40954875946045,2,2,9,4,56,11,1,Trabajo Remunerado,Universitaria,Soltero
131070122,2019,3,2,Gran Santiago,1310701,1.65325379371643,2,1,9,4,57,3,1,Trabajo Remunerado,Universitaria,Soltero
131070122,2021,5,2,Gran Santiago,1310701,1.16683030128479,2,1,9,4,56,5,1,Trabajo Remunerado,Universitaria,Soltero
131070122,2022,6,2,Gran Santiago,1310701,2.19010806083679,2,1,9,4,60,,1,Trabajo Remunerado,Universitaria,Soltero
131070123,2018,2,2,Gran Santiago,1310701,1.78658795356751,1,5,3,1,67,11,1,Jubilado,Básica,En Pareja
131070123,2019,3,2,Gran Santiago,1310701,,,,,,,,0,,,
131070123,2021,5,2,Gran Santiago,1310701,,,,,,,,0,,,
131070123,2022,6,2,Gran Santiago,1310701,1.29016494750977,1,5,3,1,71,,1,Jubilado,Básica,En Pareja
131070125,2018,2,2,Gran Santiago,1310701,0.446646988391876,1,2,5,7,44,8,1,Trabajo Remunerado,Media,Soltero
131070125,2019,3,2,Gran Santiago,1310701,,,,,,,,0,,,
131070125,2021,5,2,Gran Santiago,1310701,,,,,,,,0,,,
131070125,2022,6,2,Gran Santiago,1310701,,,,,,,,0,,,
131070126,2018,2,2,Gran Santiago,1310701,0.893293976783752,1,1,7,2,33,1,1,Trabajo Remunerado,Técnica,En Pareja
131070126,2019,3,2,Gran Santiago,1310701,1.87679064273834,1,1,9,2,35,10,1,Trabajo Remunerado,Universitaria,En Pareja
131070126,2021,5,2,Gran Santiago,1310701,,,,,,,,0,,,
131070126,2022,6,2,Gran Santiago,1310701,,,,,,,,0,,,
131070127,2018,2,2,Gran Santiago,1310701,0.893293976783752,1,1,5,1,62,8,1,Trabajo Remunerado,Media,En Pareja
131070127,2019,3,2,Gran Santiago,1310701,1.25119376182556,1,1,5,1,63,4,1,Trabajo Remunerado,Media,En Pareja
131070127,2021,5,2,Gran Santiago,1310701,0.781332552433014,1,1,5,1,64,3,1,Trabajo Remunerado,Media,En Pareja
131070127,2022,6,2,Gran Santiago,1310701,,,,,,,,0,,,
131070128,2018,2,2,Gran Santiago,1310701,0.893293976783752,1,1,5,1,34,5,1,Trabajo Remunerado,Media,En Pareja
131070128,2019,3,2,Gran Santiago,1310701,,,,,,,,0,,,
131070128,2021,5,2,Gran Santiago,1310701,,,,,,,,0,,,
131070128,2022,6,2,Gran Santiago,1310701,,,,,,,,0,,,
131070226,2018,2,2,Gran Santiago,1310702,7.40013122558594,2,2,9,1,45,7,1,Trabajo Remunerado,Universitaria,En Pareja
131070226,2019,3,2,Gran Santiago,1310702,0.813909530639648,2,2,9,1,46,4,1,Trabajo Remunerado,Universitaria,En Pareja
131070226,2021,5,2,Gran Santiago,1310702,0.753951787948608,2,7,7,1,46,4,1,Trabajo Doméstico No Remunerado,Técnica,En Pareja
131070226,2022,6,2,Gran Santiago,1310702,0.94343113899231,2,7,8,1,49,,1,Trabajo Doméstico No Remunerado,Universitaria,En Pareja
131070321,2018,2,2,Gran Santiago,1310703,1.05716145038605,2,2,3,1,33,1,1,Trabajo Remunerado,Básica,En Pareja
131070321,2019,3,2,Gran Santiago,1310703,1.13365960121155,2,1,2,1,35,3,1,Trabajo Remunerado,Básica,En Pareja
131070321,2021,5,2,Gran Santiago,1310703,,,,,,,,0,,,
131070321,2022,6,2,Gran Santiago,1310703,2.19010782241821,2,1,2,1,38,,1,Trabajo Remunerado,Básica,En Pareja
131070322,2018,2,2,Gran Santiago,1310703,0.704774379730225,2,7,3,1,30,1,1,Trabajo Doméstico No Remunerado,Básica,En Pareja
131070322,2019,3,2,Gran Santiago,1310703,1.70048952102661,2,7,3,1,31,8,1,Trabajo Doméstico No Remunerado,Básica,En Pareja
131070322,2021,5,2,Gran Santiago,1310703,,,,,,,,0,,,
131070322,2022,6,2,Gran Santiago,1310703,,,,,,,,0,,,
131070323,2018,2,2,Gran Santiago,1310703,1.78658795356751,1,1,3,1,67,10,1,Trabajo Remunerado,Básica,En Pareja
131070323,2019,3,2,Gran Santiago,1310703,,,,,,,,0,,,
131070323,2021,5,2,Gran Santiago,1310703,,,,,,,,0,,,
131070323,2022,6,2,Gran Santiago,1310703,,,,,,,,0,,,
131070324,2018,2,2,Gran Santiago,1310703,1.33994078636169,1,6,5,4,32,20,1,Desempleado,Media,Soltero
131070324,2019,3,2,Gran Santiago,1310703,,,,,,,,0,,,
131070324,2021,5,2,Gran Santiago,1310703,,,,,,,,0,,,
131070324,2022,6,2,Gran Santiago,1310703,,,,,,,,0,,,
131070325,2018,2,2,Gran Santiago,1310703,0.893293976783752,1,1,4,6,56,5,1,Trabajo Remunerado,Media,Soltero
131070325,2019,3,2,Gran Santiago,1310703,5.36225843429565,1,1,5,1,57,3,1,Trabajo Remunerado,Media,En Pareja
131070325,2021,5,2,Gran Santiago,1310703,8.78998947143555,1,2,4,1,57,3,1,Trabajo Remunerado,Media,En Pareja
131070325,2022,6,2,Gran Santiago,1310703,1.29016482830048,1,2,4,1,59,,1,Trabajo Remunerado,Media,En Pareja
131070326,2018,2,2,Gran Santiago,1310703,1.40954875946045,2,1,5,7,49,1,1,Trabajo Remunerado,Media,Soltero
131070326,2019,3,2,Gran Santiago,1310703,1.98390436172485,2,1,5,7,50,10,1,Trabajo Remunerado,Media,Soltero
131070326,2021,5,2,Gran Santiago,1310703,,,,,,,,0,,,
131070326,2022,6,2,Gran Santiago,1310703,2.62812948226929,2,1,5,7,53,,1,Trabajo Remunerado,Media,Soltero
131080123,2018,2,2,Gran Santiago,1310801,4.16870546340942,1,1,5,2,33,10,1,Trabajo Remunerado,Media,En Pareja
131080123,2019,3,2,Gran Santiago,1310801,2.69487881660461,1,1,5,2,34,3,1,Trabajo Remunerado,Media,En Pareja
131080123,2021,5,2,Gran Santiago,1310801,1.41992151737213,1,2,5,4,35,2,1,Trabajo Remunerado,Media,Soltero
131080123,2022,6,2,Gran Santiago,1310801,4.16822576522827,1,2,5,2,37,,1,Trabajo Remunerado,Media,En Pareja
131080126,2018,2,2,Gran Santiago,1310801,0.822236835956574,2,5,4,1,63,5,1,Jubilado,Media,En Pareja
131080126,2019,3,2,Gran Santiago,1310801,0.813909590244293,2,7,4,8,64,3,1,Trabajo Doméstico No Remunerado,Media,Soltero
131080126,2021,5,2,Gran Santiago,1310801,,,,,,,,0,,,
131080126,2022,6,2,Gran Santiago,1310801,,,,,,,,0,,,
131080127,2018,2,2,Gran Santiago,1310801,2.08435273170471,1,1,9,4,25,13,1,Trabajo Remunerado,Universitaria,Soltero
131080127,2019,3,2,Gran Santiago,1310801,0.769965469837189,1,1,9,4,26,3,1,Trabajo Remunerado,Universitaria,Soltero
131080127,2021,5,2,Gran Santiago,1310801,0.946614563465118,1,1,9,4,27,5,1,Trabajo Remunerado,Universitaria,Soltero
131080127,2022,6,2,Gran Santiago,1310801,1.04205644130707,1,1,9,4,29,,1,Trabajo Remunerado,Universitaria,Soltero
131080221,2018,2,2,Gran Santiago,1310802,0.893294036388397,1,2,6,4,43,2,1,Trabajo Remunerado,Técnica,Soltero
131080221,2019,3,2,Gran Santiago,1310802,,,,,,,,0,,,
131080221,2021,5,2,Gran Santiago,1310802,,,,,,,,0,,,
131080221,2022,6,2,Gran Santiago,1310802,2.22305345535278,1,8,5,4,47,,1,Otras Categorías,Media,Soltero
131080222,2018,2,2,Gran Santiago,1310802,1.05716156959534,2,7,9,1,36,7,1,Trabajo Doméstico No Remunerado,Universitaria,En Pareja
131080222,2019,3,2,Gran Santiago,1310802,,,,,,,,0,,,
131080222,2021,5,2,Gran Santiago,1310802,,,,,,,,0,,,
131080222,2022,6,2,Gran Santiago,1310802,,,,,,,,0,,,
131080223,2018,2,2,Gran Santiago,1310802,1.78658807277679,1,2,4,8,64,2,1,Trabajo Remunerado,Media,Soltero
131080223,2019,3,2,Gran Santiago,1310802,3.69583344459534,1,1,4,7,66,6,1,Trabajo Remunerado,Media,Soltero
131080223,2021,5,2,Gran Santiago,1310802,2.52430510520935,1,2,4,7,67,2,1,Trabajo Remunerado,Media,Soltero
131080223,2022,6,2,Gran Santiago,1310802,,,,,,,,0,,,
131080224,2018,2,2,Gran Santiago,1310802,1.05716156959534,2,1,7,4,45,5,1,Trabajo Remunerado,Técnica,Soltero
131080224,2019,3,2,Gran Santiago,1310802,1.30225539207459,2,1,7,4,46,4,1,Trabajo Remunerado,Técnica,Soltero
131080224,2021,5,2,Gran Santiago,1310802,1.13092768192291,2,1,7,4,47,10,1,Trabajo Remunerado,Técnica,Soltero
131080224,2022,6,2,Gran Santiago,1310802,1.50948989391327,2,1,5,8,49,,1,Trabajo Remunerado,Media,Soltero
131080226,2018,2,2,Gran Santiago,1310802,0.704774439334869,2,7,4,1,59,1,1,Trabajo Doméstico No Remunerado,Media,En Pareja
131080226,2019,3,2,Gran Santiago,1310802,1.6278190612793,2,7,4,1,61,6,1,Trabajo Doméstico No Remunerado,Media,En Pareja
131080226,2021,5,2,Gran Santiago,1310802,,,,,,,,0,,,
131080226,2022,6,2,Gran Santiago,1310802,0.754744946956635,2,9,3,1,63,,1,Otras Categorías,Básica,En Pareja
131080229,2018,2,2,Gran Santiago,1310802,0.704774439334869,2,6,5,8,28,1,1,Desempleado,Media,Soltero
131080229,2019,3,2,Gran Santiago,1310802,0.976691484451294,2,6,5,1,29,6,1,Desempleado,Media,En Pareja
131080229,2021,5,2,Gran Santiago,1310802,0.753951787948608,2,2,9,8,30,20,1,Trabajo Remunerado,Universitaria,Soltero
131080229,2022,6,2,Gran Santiago,1310802,0.754744946956635,2,2,9,1,32,,1,Trabajo Remunerado,Universitaria,En Pareja
131080232,2018,2,2,Gran Santiago,1310802,0.704774439334869,2,7,7,8,51,2,1,Trabajo Doméstico No Remunerado,Técnica,Soltero
131080232,2019,3,2,Gran Santiago,1310802,2.60451078414917,2,8,7,8,52,6,1,Otras Categorías,Técnica,Soltero
131080232,2021,5,2,Gran Santiago,1310802,2.26185536384583,2,5,5,7,53,2,1,Jubilado,Media,Soltero
131080232,2022,6,2,Gran Santiago,1310802,0.754744946956635,2,5,7,8,55,,1,Jubilado,Técnica,Soltero
131080233,2018,2,2,Gran Santiago,1310802,0.893294036388397,1,6,3,4,31,1,1,Desempleado,Básica,Soltero
131080233,2019,3,2,Gran Santiago,1310802,,,,,,,,0,,,
131080233,2021,5,2,Gran Santiago,1310802,,,,,,,,0,,,
131080233,2022,6,2,Gran Santiago,1310802,,,,,,,,0,,,
131080325,2018,2,2,Gran Santiago,1310803,2.46671056747437,2,1,5,1,49,3,1,Trabajo Remunerado,Media,En Pareja
131080325,2019,3,2,Gran Santiago,1310803,0.813909530639648,2,7,5,1,50,3,1,Trabajo Doméstico No Remunerado,Media,En Pareja
131080325,2021,5,2,Gran Santiago,1310803,1.88487946987152,2,7,4,1,49,4,1,Trabajo Doméstico No Remunerado,Media,En Pareja
131080325,2022,6,2,Gran Santiago,1310803,1.41514658927917,2,7,3,4,53,,1,Trabajo Doméstico No Remunerado,Básica,Soltero
131090123,2018,2,2,Gran Santiago,1310901,0.986684203147888,2,1,2,4,46,1,1,Trabajo Remunerado,Básica,Soltero
131090123,2019,3,2,Gran Santiago,1310901,0.610432147979736,2,1,2,4,47,4,1,Trabajo Remunerado,Básica,Soltero
131090123,2021,5,2,Gran Santiago,1310901,,,,,,,,0,,,
131090123,2022,6,2,Gran Santiago,1310901,0.707573294639587,2,1,2,4,50,,1,Trabajo Remunerado,Básica,Soltero
131090125,2018,2,2,Gran Santiago,1310901,0.493342101573944,2,5,3,1,74,6,1,Jubilado,Básica,En Pareja
131090125,2019,3,2,Gran Santiago,1310901,1.01738703250885,2,7,2,1,75,3,1,Trabajo Doméstico No Remunerado,Básica,En Pareja
131090125,2021,5,2,Gran Santiago,1310901,,,,,,,,0,,,
131090125,2022,6,2,Gran Santiago,1310901,0.471715569496155,2,5,2,1,78,,1,Jubilado,Básica,En Pareja
131090126,2018,2,2,Gran Santiago,1310901,0.493342101573944,2,2,4,8,47,5,1,Trabajo Remunerado,Media,Soltero
131090126,2019,3,2,Gran Santiago,1310901,1.01738703250885,2,2,4,8,48,4,1,Trabajo Remunerado,Media,Soltero
131090126,2021,5,2,Gran Santiago,1310901,1.57073271274567,2,1,5,8,49,8,1,Trabajo Remunerado,Media,Soltero
131090126,2022,6,2,Gran Santiago,1310901,0.707573294639587,2,1,5,8,51,,1,Trabajo Remunerado,Media,Soltero
131090127,2018,2,2,Gran Santiago,1310901,0.986684203147888,2,8,5,1,60,6,1,Otras Categorías,Media,En Pareja
131090127,2019,3,2,Gran Santiago,1310901,0.610432147979736,2,7,5,1,61,5,1,Trabajo Doméstico No Remunerado,Media,En Pareja
131090127,2021,5,2,Gran Santiago,1310901,1.57073271274567,2,2,8,1,62,3,1,Trabajo Remunerado,Universitaria,En Pareja
131090127,2022,6,2,Gran Santiago,1310901,0.471715569496155,2,8,7,1,64,,1,Otras Categorías,Técnica,En Pareja
131090128,2018,2,2,Gran Santiago,1310901,0.986684203147888,2,9,4,1,57,2,1,Otras Categorías,Media,En Pareja
131090128,2019,3,2,Gran Santiago,1310901,0.610432147979736,2,7,4,1,58,3,1,Trabajo Doméstico No Remunerado,Media,En Pareja
131090128,2021,5,2,Gran Santiago,1310901,0.942439675331116,2,2,4,1,59,4,1,Trabajo Remunerado,Media,En Pareja
131090128,2022,6,2,Gran Santiago,1310901,0.471715569496155,2,7,3,1,61,,1,Trabajo Doméstico No Remunerado,Básica,En Pareja
